First Adjective English	First Adjective Swedish	First Adjective Gender Category	First Adjective Quality	First Adjective Translated Pronoun	Second Adjective English	Second Adjective Swedish	Second Adjective Gender Category	Second Adjective Quality	Second Adjective Translated Pronoun	Occupation English	Occupation Swedish	Occupation Gender Category	Occupation US Gender Category	Occupation Sweden Gender Category	Occupation Translated Pronoun	Combination Category	Two Adjectives and Occupation Translated Sentence	Two Adjectives and Occupation Pronoun
brutal	brutal	Masculine	Negative	Feminine	barren	karg	Feminine	Negative	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FFF	he is a brutal and barren cook	Masculine
brutal	brutal	Masculine	Negative	Feminine	barren	karg	Feminine	Negative	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FFM	he is a brutal and barren doctor	Masculine
brutal	brutal	Masculine	Negative	Feminine	barren	karg	Feminine	Negative	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FFM	he is a brutal and barren dentist	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FFF	he is a brutal and sound lawyer	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FFM	he is a brutal and healthy postman	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FFM	he is a brutal and healthy civil engineer	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	painter	målare	Male	Male	Male	Masculine	FFM	he is a brutal and healthy painter	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FFM	he is a brutal and healthy pilot	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	police officer	polis	Male	Male	Male	Masculine	FFM	he is a brutal and healthy cop	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FFM	he is a brutal and healthy plumber	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FFM	he is a brutal and healthy carpenter	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FFM	he is a brutal and healthy software developer	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FFM	he is a brutal and healthy law enforcement officer	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FFM	he is a brutal and healthy pharmacist	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FFF	he is a brutal and healthy dietitian	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FFF	he is a brutal and healthy hairdresser	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FFM	he is a brutal and healthy checkout staff	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	teacher	lärare	Female	Female	Female	Feminine	FFF	he is a brutal and healthy teacher	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	optician	optiker	Female	Female	Female	Masculine	FFM	he is a brutal and healthy optician	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FFF	he is a brutal and healthy psychologist	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FFF	he is a brutal and healthy receptionist	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FFF	she is a brutal and healthy nurse	Feminine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FFF	he is a brutal and healthy vet	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FFM	he is a brutal and healthy architect	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FFM	he is a brutal and healthy bartender	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FFM	he is a brutal and healthy real estate agent	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FFM	he is a brutal and healthy photographer	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	author	författare	Equal	Equal	Female	Masculine	FFM	he is a brutal and healthy writer	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FFM	he is a brutal and healthy journalist	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FFF	he is a brutal and healthy chemist	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FFF	he is a brutal and healthy cook	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FFM	he is a brutal and sound doctor	Masculine
brutal	brutal	Masculine	Negative	Feminine	sound	sund	Masculine	Positive	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FFM	he is a brutal and healthy dentist	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	FMF	he is a brutal and righteous lawyer	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FMM	he is a brutal and righteous postman	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FMM	he is a brutal and righteous civil engineer	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	painter	målare	Male	Male	Male	Masculine	FMM	he is a brutal and righteous painter	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	FMM	he is a brutal and righteous pilot	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	police officer	polis	Male	Male	Male	Masculine	FMM	he is a brutal and righteous cop	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	FMM	he is a brutal and righteous plumber	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	carpenter	snickare	Male	Male	Male	Masculine	FMM	he is a brutal and righteous carpenter	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FMM	he is a brutal and righteous software developer	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	FMM	he is a brutal and righteous enforcer	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	FMM	he is a brutal and righteous pharmacist	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	dietitian	dietist	Female	Female	Female	Feminine	FMF	he is a brutal and righteous dietitian	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	FMF	he is a brutal and righteous hairdresser	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	FMM	he is a brutal and righteous cashier	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	teacher	lärare	Female	Female	Female	Feminine	FMF	he is a brutal and righteous teacher	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	optician	optiker	Female	Female	Female	Masculine	FMM	he is a brutal and righteous optician	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	FMF	he is a brutal and righteous psychologist	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	FMF	he is a brutal and righteous receptionist	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	FMF	she is a brutal and righteous nurse	Feminine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	FMF	he is a brutal and righteous vet	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	FMM	he is a brutal and righteous architect	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	FMM	he is a brutal and righteous bartender	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FMM	he is a brutal and righteous real estate agent	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	FMM	he is a brutal and righteous photographer	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	author	författare	Equal	Equal	Female	Masculine	FMM	he is a brutal and righteous writer	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	FMM	he is a brutal and righteous journalist	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	FMF	he is a brutal and righteous chemist	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	cook	kock	Equal	Equal	Equal	Feminine	FMF	he is a brutal and righteous cook	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	FMM	he is a brutal and righteous doctor	Masculine
brutal	brutal	Masculine	Negative	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	FMM	he is a brutal and righteous dentist	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	FMF	he is a brutal and unfair lawyer	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FMM	he is a brutal and unfair postman	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FMM	he is a brutal and unfair civil engineer	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	FMM	he is a brutal and unjust painter	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	FMM	he is a brutal and unfair pilot	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	FMM	he is a brutal and unfair police officer	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	FMM	he is a brutal and unfair plumber	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	FMM	he is a brutal and unjust carpenter	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FMM	he is a brutal and unfair software developer	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	FMM	he is a brutal and unjust law enforcement officer	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	FMM	he is a brutal and unfair pharmacist	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	FMF	he is a brutal and unfair dietitian	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	FMF	he is a brutal and unfair hairdresser	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	FMM	he is a brutal and unfair checkout staff	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	FMF	he is a brutal and unfair teacher	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	FMM	he is a brutal and unfair optician	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	FMF	he is a brutal and unfair psychologist	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	FMF	he is a brutal and unfair receptionist	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	FMF	she is a brutal and unfair nurse	Feminine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	FMF	he is a brutal and unfair vet	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	FMM	he is a brutal and unjust architect	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	FMM	he is a brutal and unfair bartender	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FMM	he is a brutal and unfair estate agent	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	FMM	he is a brutal and unfair photographer	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	FMM	he is a brutal and unfair writer	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	FMM	he is a brutal and unfair journalist	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	FMF	he is a brutal and unfair chemist	Masculine
brutal	brutal	Masculine	Negative	Feminine	unjust	orättvis	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	FMF	he is a brutal and unfair cook	Masculine
